index,y_true,y_pred,prediction,loss,is_correct
,True,True,0.99999285,7.0333726e-06,True
,True,True,0.9995078,0.0004922171,True
,True,True,0.99998665,1.3232318e-05,True
,True,True,0.99999833,1.549722e-06,True
,True,True,0.9999968,3.0994463e-06,True
,True,True,0.99923885,0.00076132186,True
,True,True,0.99806076,0.0019410005,True
,True,True,0.9999974,2.5033983e-06,True
,False,True,0.9997805,8.423594,False
,True,True,0.9505089,0.050757635,True
,True,True,0.99989986,0.00010002159,True
,True,True,0.99987173,0.0001281582,True
,True,True,0.99933773,0.0006623673,True
,True,True,0.847052,0.16599308,True
,True,True,0.99975306,0.0002468533,True
,True,True,0.99843603,0.0015650712,True
,True,True,0.9982723,0.001729075,True
,True,True,0.9999995,3.5762793e-07,True
,True,True,0.9653918,0.03522111,True
,True,True,0.9809747,0.019208515,True
,True,True,0.9999428,5.710288e-05,True
,True,True,0.9999989,9.536748e-07,True
,True,True,0.9969607,0.003043809,True
,True,True,0.99941957,0.0005804793,True
,True,True,0.9985489,0.0014520095,True
,True,True,0.99983203,0.00016786077,True
,True,True,0.9811416,0.019038338,True
,True,True,0.997412,0.0025912093,True
,True,True,0.9994691,0.0005309203,True
,True,True,0.9998281,0.00017179534,True
,True,True,0.98677826,0.013309806,True
,True,True,0.99977666,0.00022324431,True
,True,True,0.9961273,0.0038800912,True
,True,True,1.0,-0.0,True
,True,True,0.9999279,7.2005e-05,True
,True,True,0.9999949,5.006803e-06,True
,True,True,0.9999802,1.9669726e-05,True
,True,True,0.99988353,0.00011635503,True
,True,True,0.99769956,0.002302972,True
,True,True,0.94389606,0.057739105,True
,True,True,0.66603965,0.4064059,True
,True,True,0.99999154,8.344685e-06,True
,True,True,0.9866186,0.013471639,True
,True,True,0.9831192,0.017024795,True
,True,True,0.9998522,0.00014771122,True
,True,True,0.9998369,0.00016297238,True
,True,True,0.99871385,0.0012868574,True
,True,True,0.99858993,0.0014109428,True
,True,True,0.9999347,6.5209606e-05,True
,True,True,0.99999344,6.4373226e-06,True
,True,True,0.97771543,0.022536498,True
,True,True,0.99901605,0.0009843186,True
,True,True,0.99972886,0.00027105905,True
,True,True,0.99922276,0.00077742746,True
,True,True,0.9810445,0.019137366,True
,True,True,0.9999906,9.298368e-06,True
,True,True,0.99994993,4.994994e-05,True
,True,True,0.9967277,0.0032775411,True
,True,True,0.99933714,0.0006629638,True
,False,True,0.55245405,0.8039759,False
,True,True,0.9995646,0.00043538748,True
,True,True,0.98673767,0.013350941,True
,True,True,0.99998605,1.3828373e-05,True
,True,True,0.99992895,7.0932045e-05,True
,True,True,0.9999994,4.768373e-07,True
,True,True,0.993432,0.006589559,True
,True,True,0.9975677,0.00243513,True
,True,True,0.885238,0.121898614,True
,True,True,0.9844825,0.015639009,True
,True,True,0.9511454,0.0500882,True
,True,True,0.99982685,0.00017304726,True
,True,True,0.99960524,0.00039472023,True
,True,True,0.9999976,2.264979e-06,True
,True,True,0.9789964,0.021227196,True
,True,True,0.99402255,0.0059952685,True
,True,True,0.99999106,8.8215265e-06,True
,True,True,0.97201264,0.028386349,True
,True,True,0.96793807,0.03258705,True
,True,True,0.99984944,0.00015045344,True
,True,True,0.99883765,0.0011629069,True
,True,True,0.9969137,0.0030909814,True
,True,True,0.99992573,7.415093e-05,True
,True,True,0.9995117,0.00048828122,True
,True,True,0.94503045,0.056538004,True
,True,True,0.9994972,0.000502832,True
,True,True,0.9981369,0.0018647403,True
,True,True,0.999992,7.867844e-06,True
,True,True,0.99983,0.00016988767,True
,True,True,0.9998987,0.00010121381,True
,True,True,0.9971776,0.0028262702,True
,True,True,0.99998856,1.1324947e-05,True
,True,True,0.999887,0.00011289757,True
,True,True,0.58878374,0.5296961,True
,True,True,0.9999747,2.5153477e-05,True
,True,True,0.9993955,0.0006045738,True
,True,True,0.9999877,1.2159421e-05,True
,True,True,0.99905723,0.00094309205,True
,True,True,0.99993384,6.604413e-05,True
,True,True,0.99992716,7.272031e-05,True
,True,True,0.99864537,0.0013554337,True
,True,True,0.99978036,0.000219548,True
,True,True,0.98950535,0.010549986,True
,True,True,0.9975961,0.0024066896,True
,True,True,0.9981681,0.0018334497,True
,True,True,0.99863166,0.0013691615,True
,True,True,0.9999076,9.227225e-05,True
,True,True,0.9997451,0.00025484234,True
,True,True,0.9991622,0.0008380347,True
,True,True,0.9999721,2.777615e-05,True
,True,True,0.9997205,0.000279406,True
,True,True,0.997077,0.0029271725,True
,True,True,0.99999785,2.02656e-06,True
,True,True,0.9999924,7.5102134e-06,True
,False,True,0.99084747,4.6937137,False
,True,True,0.96463037,0.03601017,True
,True,True,0.99999976,1.192093e-07,True
,True,True,0.99964404,0.00035590306,True
,True,True,0.9998747,0.00012517758,True
,True,True,0.999213,0.0007872103,True
,True,True,0.9933009,0.006721505,True
,True,True,0.96636915,0.034209248,True
,True,True,0.9632324,0.037460446,True
,True,True,0.99945766,0.0005423705,True
,True,True,0.983959,0.01617091,True
,True,True,0.999997,2.861027e-06,True
,True,True,0.9873597,0.012720745,True
,False,True,0.87362343,2.0684884,False
,True,True,0.991895,0.008137884,True
,True,True,0.99952984,0.00047015274,True
,True,True,0.99881303,0.0011875526,True
,True,True,0.9980647,0.0019370589,True
,True,True,0.9998155,0.00018437416,True
,True,True,0.99957377,0.0004262044,True
,True,True,0.9999832,1.668944e-05,True
,True,True,0.9999354,6.449431e-05,True
,True,True,0.9999137,8.6192034e-05,True
,True,True,0.99736315,0.002640213,True
,True,True,0.9999932,6.6757425e-06,True
,True,True,0.96126753,0.039502397,True
,True,True,0.892962,0.11321114,True
,True,True,0.99581945,0.0041891937,True
,True,True,0.9999778,2.2053962e-05,True
,True,True,0.9999943,5.6028525e-06,True
,True,True,0.9939213,0.006097151,True
,True,True,0.9999819,1.8000765e-05,True
,True,True,0.9998006,0.00019927818,True
,False,True,0.95572406,3.1173117,False
,True,True,0.99010336,0.009945813,True
,True,True,0.9995419,0.000458107,True
,True,True,0.99676275,0.003242379,True
,True,True,0.9991097,0.0008905918,True
,True,True,0.98263747,0.01751491,True
,True,True,0.9997453,0.00025460386,True
,True,True,0.9956527,0.004356682,True
,True,True,0.99994993,4.994994e-05,True
,True,True,0.999514,0.00048601514,True
,True,True,1.0,-0.0,True
,True,True,0.99776447,0.0022379148,True
,True,True,0.9989943,0.0010060959,True
,False,True,0.9989491,6.858023,False
,False,True,0.9958198,5.477374,False
,True,True,0.9989537,0.0010467283,True
,True,True,0.99983466,0.00016523773,True
,True,True,0.99967825,0.0003216784,True
,True,True,0.9998319,0.00016797999,True
,True,True,0.9746143,0.02571333,True
,True,True,0.9995672,0.00043276374,True
,True,True,0.99892247,0.0010779944,True
,True,True,0.99996746,3.2425454e-05,True
,True,True,0.9799888,0.020214,True
,True,True,0.9991629,0.0008373189,True
,True,True,0.9938922,0.0061264164,True
,True,True,0.9983322,0.0016690705,True
,True,True,0.9996137,0.0003862531,True
,True,True,0.9800735,0.020127576,True
,True,True,0.97883326,0.021393849,True
,True,True,0.99615353,0.0038537635,True
,True,True,0.99541086,0.004599583,True
,True,True,0.99067664,0.009366972,True
,True,True,0.7764713,0.25299543,True
,True,True,0.943066,0.05861888,True
,True,True,0.9996731,0.00032680607,True
,True,True,0.9998054,0.00019450887,True
,True,True,0.9997061,0.00029383446,True
,True,True,0.998662,0.0013387817,True
,True,True,0.9945157,0.005499257,True
,True,True,0.99934644,0.0006536593,True
,True,True,0.99932706,0.00067304366,True
,True,True,0.9999988,1.0728842e-06,True
,True,True,0.99234563,0.007683694,True
,True,True,0.99874544,0.0012552268,True
,True,True,0.9992901,0.0007100241,True
,True,True,0.9999621,3.7790058e-05,True
,True,True,0.971823,0.02858149,True
,True,True,0.99978906,0.00021084385,True
,True,True,0.9679806,0.032543086,True
,True,True,0.98911685,0.010942686,True
,True,True,0.99806446,0.0019372978,True
,True,True,0.99965644,0.00034350096,True
,True,True,0.99941456,0.000585489,True
,True,True,0.9999982,1.6689314e-06,True
,True,True,0.9995315,0.00046848302,True
,True,True,0.99664587,0.0033596503,True
,True,True,0.9992805,0.0007196273,True
,True,True,0.9952401,0.0047711525,True
,True,True,0.9988721,0.0011284159,True
,True,True,0.99790883,0.0020932395,True
,True,True,0.9998995,0.00010037926,True
,True,True,0.9918331,0.008200321,True
,True,True,0.9992281,0.0007720589,True
,True,True,0.9983987,0.0016024428,True
,True,True,0.99988735,0.0001125399,True
,True,True,0.9847937,0.015322957,True
,True,True,0.99821705,0.0017844257,True
,True,True,0.9999734,2.6464813e-05,True
,True,True,0.99999475,5.1260126e-06,True
,True,True,0.9997757,0.0002241982,True
,True,True,0.9999958,4.053124e-06,True
,True,True,0.9999999,-0.0,True
,True,True,0.9991792,0.0008210333,True
,True,True,0.99274457,0.0072817635,True
,True,True,0.999708,0.00029192655,True
,True,True,0.99376464,0.0062547624,True
,True,True,0.997326,0.0026774455,True
,True,True,0.999514,0.00048601514,True
,True,True,0.9659967,0.034594756,True
,True,True,0.9693788,0.031099671,True
,True,True,0.99989927,0.000100617704,True
,True,True,0.99999356,6.3181124e-06,True
,True,True,1.0,-0.0,True
,True,True,0.9893919,0.010664623,True
,True,True,0.9711665,0.029257238,True
,True,True,0.99024254,0.009805255,True
,True,True,0.99624544,0.0037615024,True
,True,True,0.9999269,7.295875e-05,True
,True,True,0.9999962,3.6954948e-06,True
,True,True,0.99340516,0.006616559,True
,True,True,0.98480624,0.015310247,True
,True,True,0.99994373,5.614915e-05,True
,True,True,0.99944144,0.0005585919,True
,True,True,0.96500486,0.035622016,True
,True,True,0.99889046,0.0011100371,True
,True,True,0.8602442,0.15053882,True
,True,True,0.99813074,0.0018708911,True
,True,True,0.99598736,0.004020597,True
,True,True,0.9999801,1.9788939e-05,True
,True,True,0.99225664,0.0077733737,True
,True,True,0.9991196,0.0008806887,True
,True,True,0.999231,0.00076919567,True
,True,True,0.9998041,0.00019582042,True
,True,True,0.9998832,0.000116712705,True
,True,True,0.9996476,0.0003523255,True
,True,True,0.9993451,0.00065497146,True
,True,True,0.9996629,0.00033706147,True
,True,True,0.9991239,0.0008763934,True
,True,True,0.98749036,0.012588427,True
,True,True,0.9997787,0.0002212173,True
,True,True,0.9997986,0.00020130514,True
,True,True,0.99827766,0.0017237014,True
,True,True,0.99755055,0.002452338,True
,True,True,0.99936384,0.00063624355,True
,True,True,0.9957509,0.004258029,True
,True,True,0.99964976,0.00035017898,True
,True,True,0.9978689,0.002133259,True
,True,True,0.9936929,0.006326979,True
,True,True,0.999321,0.00067912746,True
,True,True,0.9984432,0.0015579074,True
,True,True,0.9956731,0.0043361485,True
,True,True,0.9929431,0.0070817894,True
,True,True,0.99808705,0.001914664,True
,True,True,0.9999366,6.3302134e-05,True
,True,True,0.9988606,0.0011399327,True
,True,True,0.99991477,8.5119056e-05,True
,True,True,0.9952396,0.0047716317,True
,True,True,0.98641485,0.013678152,True
,True,True,0.99946433,0.0005356912,True
,True,True,0.9999765,2.3365294e-05,True
,True,True,0.99954957,0.00045041452,True
,True,True,0.985405,0.014702406,True
,True,True,0.9999808,1.9073668e-05,True
,False,True,0.91793686,2.5002651,False
,True,True,0.9999994,4.768373e-07,True
,True,True,0.9996088,0.00039114256,True
,True,True,0.99572456,0.004284487,True
,True,True,0.99772495,0.002277522,True
,True,True,0.9890137,0.011047003,True
,True,True,0.9908337,0.009208449,True
,True,True,0.9960532,0.0039544706,True
,True,True,0.9929391,0.0070858113,True
,True,True,0.99993336,6.6520995e-05,True
,True,True,0.97876257,0.02146607,True
,True,True,0.993292,0.0067305057,True
,True,True,0.98065567,0.019533759,True
,True,True,0.9977416,0.0022608547,True
,True,True,0.9877713,0.012303993,True
,True,True,0.9952696,0.0047415076,True
,True,True,0.98769855,0.012377613,True
,True,True,0.8811498,0.12652746,True
,True,True,0.99816495,0.0018366146,True
,True,True,0.9837413,0.016392218,True
,True,True,0.99951816,0.0004818408,True
,True,True,0.996356,0.0036505254,True
,True,True,0.99966156,0.0003383732,True
,True,True,0.9955728,0.004436904,True
,True,True,0.9921182,0.007912925,True
,True,True,0.9993622,0.00063791353,True
,True,True,0.9960503,0.003957403,True
,True,True,0.9861789,0.013917405,True
,True,True,0.99998546,1.4424428e-05,True
,True,True,0.7172352,0.3323513,True
,True,True,0.9998361,0.00016380698,True
,True,True,0.9987437,0.0012569575,True
,True,True,0.9991371,0.00086314965,True
,True,True,0.99999094,8.940737e-06,True
,True,True,0.99790144,0.002100646,True
,True,True,0.9971244,0.0028796492,True
,True,True,0.9998771,0.0001227931,True
,True,True,0.99995244,4.744642e-05,True
,True,True,0.99994123,5.865269e-05,True
,True,True,0.9999492,5.0665232e-05,True
,True,True,0.9999738,2.6107175e-05,True
,True,True,0.9999975,2.3841887e-06,True
,True,True,0.9999819,1.8000765e-05,True
,True,True,0.9999969,2.9802368e-06,True
,True,True,0.9994849,0.0005151168,True
,True,True,0.9990522,0.00094810355,True
,True,True,0.9999627,3.719399e-05,True
,False,True,0.97601545,3.7303412,False
,False,True,0.99901235,6.920082,False
,True,True,0.9999434,5.65068e-05,True
,True,True,0.999877,0.00012291233,True
,True,True,0.99997914,2.0742631e-05,True
,True,True,0.99914885,0.00085139746,True
,True,True,0.9958478,0.004160703,True
,True,True,0.9999789,2.0981055e-05,True
,True,True,0.9998233,0.00017662416,True
,True,True,0.9999882,1.1682579e-05,True
,True,True,0.9711431,0.029281298,True
,True,True,0.9999366,6.3302134e-05,True
,True,True,0.99996936,3.0518044e-05,True
,True,True,0.97904235,0.021180255,True
,True,True,0.999777,0.0002228866,True
,True,True,0.99180764,0.008225982,True
,True,True,0.999808,0.00019188576,True
,True,True,0.9860146,0.014083992,True
,True,True,0.9998827,0.0001171896,True
,True,True,0.99913627,0.0008639848,True
,True,True,0.9997676,0.00023230628,True
,True,True,0.99999595,3.9339143e-06,True
,True,True,0.9972807,0.0027228675,True
,True,True,0.9988914,0.0011090824,True
,True,True,0.99999654,3.3378658e-06,True
,True,True,0.9999982,1.6689314e-06,True
,True,True,0.99916863,0.0008315921,True
,True,True,0.99899393,0.0010064539,True
,True,True,0.9969043,0.0031003684,True
,True,True,0.7332482,0.3102709,True
,True,True,0.9882515,0.011817931,True
,True,True,0.9999752,2.4676627e-05,True
,True,True,0.99970645,0.00029347674,True
,True,True,0.9899838,0.010066582,True
,True,True,0.9995204,0.00047957475,True
,True,True,0.99949706,0.00050295127,True
,False,True,0.97892326,3.8595805,False
,True,True,0.9943348,0.005681171,True
,True,True,0.9997445,0.00025543853,True
,True,True,0.95931554,0.041535106,True
,True,True,0.99999964,2.384186e-07,True
,True,True,0.9990189,0.0009814547,True
,True,True,0.99806076,0.0019410005,True
,True,True,0.99999356,6.3181124e-06,True
,True,True,0.9810446,0.019137245,True
,True,True,0.9999988,1.0728842e-06,True
,True,True,0.9997106,0.0002893032,True
,True,True,0.9997596,0.0002402952,True
,True,True,0.99999464,5.2452224e-06,True
,True,True,0.99992,7.987341e-05,True
,True,True,0.9855736,0.014531362,True
,True,True,0.9999411,5.8771908e-05,True
,True,True,0.99981385,0.0001860434,True
,False,True,0.76594144,1.4521835,False
,False,True,0.93365455,2.7128787,False
,True,True,0.9647169,0.035920452,True
,True,True,0.9989568,0.0010436256,True
,True,True,0.9998828,0.000117070376,True
,True,True,0.9956885,0.0043207034,True
,True,True,0.9972536,0.002750062,True
,True,True,0.99984825,0.00015164571,True
,True,True,0.99893993,0.0010605116,True
,True,True,0.99999774,2.1457695e-06,True
,True,True,0.99994874,5.114209e-05,True
,True,True,0.99807525,0.0019264885,True
,False,True,0.8981014,2.283776,False
,True,True,0.9986619,0.001338901,True
,True,True,0.9998932,0.000106698004,True
,True,True,0.9967175,0.003287767,True
,True,True,0.9867785,0.0133095635,True
,True,True,0.9999939,5.960482e-06,True
,True,True,0.9999646,3.528657e-05,True
,True,True,0.9495001,0.051819533,True
,True,True,0.99938214,0.0006179334,True
,True,True,0.9999776,2.2292386e-05,True
,True,True,0.9995252,0.00047480408,True
,True,True,1.0,-0.0,True
,True,True,0.9998338,0.00016607234,True
,True,True,1.0,-0.0,True
,True,True,0.9995983,0.00040163714,True
,True,True,0.9996413,0.00035864586,True
,True,True,0.994936,0.0050767562,True
,True,True,0.99972564,0.00027427857,True
,True,True,0.9912053,0.008833506,True
,True,True,0.99997246,2.7418513e-05,True
,True,True,0.99999416,5.7220623e-06,True
,False,True,0.99725777,5.8989472,False
,True,True,0.9961511,0.0038562168,True
,True,True,0.9284024,0.074289866,True
,True,True,0.98607165,0.014026143,True
,True,True,0.99999034,9.536789e-06,True
,True,True,0.9998789,0.00012100475,True
,True,True,0.99741167,0.0025915678,True
,True,True,0.9885844,0.011481138,True
,True,True,0.98189527,0.018270507,True
,True,True,0.8798556,0.12799737,True
,True,True,0.99771166,0.0022908442,True
,True,True,0.9983935,0.0016076964,True
,True,True,0.9955183,0.0044916263,True
,True,True,0.99901474,0.0009856311,True
,True,True,0.998806,0.0011945943,True
,True,True,0.9999732,2.6703237e-05,True
,True,True,0.99942267,0.000577378,True
,True,True,0.9999783,2.1577114e-05,True
,True,True,0.9993253,0.000674833,True
,True,True,0.99990857,9.1318485e-05,True
,True,True,0.9998739,0.00012601216,True
,True,True,0.9994836,0.0005164288,True
,True,True,0.9999856,1.43052175e-05,True
,True,True,0.99938965,0.0006104186,True
,False,True,0.99982786,8.666632,False
,True,True,0.95301014,0.048129607,True
,True,True,0.9998062,0.00019367425,True
,True,True,1.0,-0.0,True
,True,True,0.9993618,0.0006382714,True
,True,True,0.99885726,0.0011432744,True
,True,True,0.99946994,0.00053008535,True
,True,True,0.9983095,0.001691818,True
,True,True,0.9977278,0.0022746546,True
,True,True,0.9799013,0.02030329,True
,True,True,0.99996793,3.19486e-05,True
,True,True,0.9994649,0.0005350948,True
,True,True,0.99998915,1.0728893e-05,True
,True,True,0.9990356,0.00096474914,True
,True,True,0.99991477,8.5119056e-05,True
,True,True,0.99877197,0.0012286698,True
,True,True,0.99938774,0.00061232713,True
,True,True,0.82030755,0.1980758,True
,True,True,0.897371,0.10828578,True
,True,True,0.9998036,0.00019629736,True
,True,True,0.99428385,0.005732425,True
,True,True,0.9999095,9.036472e-05,True
,True,True,0.99955267,0.00044731368,True
,True,True,0.99727505,0.0027285453,True
,True,True,0.9912846,0.008753472,True
,True,True,0.9999559,4.3989196e-05,True
,True,True,0.9984895,0.0015115235,True
,True,True,0.9906122,0.009432014,True
,True,True,0.9998834,0.00011647426,True
,True,True,0.987911,0.01216256,True
,True,True,0.99595404,0.0040540504,True
,True,True,0.99475706,0.0052566165,True
,True,True,0.9976993,0.0023032108,True
,True,True,0.9998418,0.00015808402,True
,True,True,0.9952069,0.0048045116,True
,True,True,0.9999329,6.699786e-05,True
,True,True,0.9999411,5.8771908e-05,True
,True,True,0.99999917,7.15256e-07,True
,True,True,0.99706024,0.0029439707,True
,True,True,0.99995553,4.4346838e-05,True
,True,True,0.9963153,0.003691385,True
,True,True,0.9993337,0.0006664231,True
,True,True,0.9778521,0.02239672,True
,True,True,0.9991084,0.0008919043,True
,True,True,0.8206509,0.19765736,True
,True,True,0.99933904,0.00066105515,True
,True,True,0.99731135,0.0026921476,True
,True,True,0.9797406,0.020467294,True
,True,True,0.98953295,0.010522096,True
,True,True,0.99036765,0.00967892,True
,True,True,1.0,-0.0,True
,True,True,0.9988452,0.0011553284,True
,True,True,0.9988206,0.0011799738,True
,True,True,0.9996049,0.000395078,True
,True,True,0.99969757,0.00030236045,True
,True,True,0.99783725,0.0021649771,True
,True,True,0.78424656,0.24303167,True
,True,True,0.9865172,0.0135744065,True
,True,True,1.0,-0.0,True
,True,True,0.99893385,0.0010665976,True
,True,True,0.9995479,0.0004520842,True
,True,True,0.99690443,0.0031002488,True
,True,True,0.9895984,0.010455961,True
,True,True,0.99992263,7.72506e-05,True
,True,True,0.9997975,0.00020237824,True
,True,True,0.99832624,0.0016750409,True
,True,True,0.9663754,0.034202773,True
,True,True,0.93663585,0.06546058,True
,True,True,0.999876,0.00012386612,True
,True,True,0.99530786,0.0047030603,True
,True,True,0.999838,0.00016189933,True
,True,True,0.9932653,0.0067573893,True
,True,True,0.9999999,-0.0,True
,True,True,0.9963631,0.0036434066,True
,True,True,0.99919206,0.00080814824,True
,True,True,0.99998486,1.5020483e-05,True
,True,True,0.9999771,2.2769234e-05,True
,True,True,0.99457246,0.005442202,True
,True,True,0.9833746,0.016765036,True
,True,True,0.944122,0.05749974,True
,True,True,0.99999976,1.192093e-07,True
,True,True,0.9976266,0.002376099,True
,True,True,0.9999379,6.199075e-05,True
,True,True,0.99997056,2.9325915e-05,True
,True,True,0.9998292,0.00017072227,True
,True,True,0.99989927,0.000100617704,True
,True,True,0.96358323,0.037096288,True
,True,True,0.9999248,7.5104675e-05,True
,True,True,0.9895893,0.010465176,True
,True,True,0.9998877,0.000112182235,True
,True,True,0.9999641,3.5763427e-05,True
,True,True,0.9963308,0.0036758308,True
,True,True,0.9999652,3.4690504e-05,True
,True,True,0.9999943,5.6028525e-06,True
,True,True,0.99101526,0.00902523,True
,True,True,0.99977714,0.00022276737,True
,True,True,0.98556304,0.0145420665,True
,True,True,0.9952441,0.00476714,True
,True,True,0.99989915,0.00010073692,True
,True,True,0.99815327,0.0018483186,True
,True,True,0.9986916,0.0013091188,True
,True,True,0.999997,2.861027e-06,True
,True,True,0.9886481,0.011416688,True
,True,True,0.99999464,5.2452224e-06,True
,True,True,0.99994755,5.2334246e-05,True
,True,True,0.99441344,0.005602108,True
,True,True,0.99966776,0.00033217223,True
,True,True,0.9773098,0.022951439,True
,True,True,0.99986184,0.00013805389,True
,True,True,0.99729615,0.002707388,True
,True,True,0.9970938,0.0029103148,True
,True,True,0.97630715,0.023977913,True
,True,True,0.99997044,2.9445127e-05,True
,True,True,0.9948478,0.005165424,True
,True,True,0.9999435,5.6387584e-05,True
,True,True,0.9985328,0.001468186,True
,True,True,0.99999714,2.7418175e-06,True
,True,True,0.9077738,0.09675992,True
,True,True,1.0,-0.0,True
,True,True,0.86301666,0.14732113,True
,True,True,0.999777,0.0002228866,True
,True,True,0.9999249,7.498545e-05,True
,True,True,0.99949384,0.0005061715,True
,True,True,0.9996356,0.00036436997,True
,True,True,0.96348387,0.037199408,True
,True,True,0.9995202,0.0004798133,True
,True,True,0.99995625,4.3631553e-05,True
,True,True,0.9996983,0.000301645,True
,True,True,0.99899274,0.0010076471,True
,True,True,0.9998448,0.00015510332,True
,True,True,0.9998398,0.0001601109,True
,True,True,0.9999325,6.735552e-05,True
,True,True,0.996232,0.003775024,True
,True,True,0.99939346,0.0006066016,True
,True,True,0.9937163,0.006303406,True
,True,True,0.9999945,5.3644326e-06,True
,True,True,0.9999931,6.7949527e-06,True
,True,True,0.977736,0.022515466,True
,True,True,0.99993324,6.664021e-05,True
,True,True,0.9839541,0.016175937,True
,True,True,0.99985087,0.00014902272,True
,True,True,0.9988091,0.0011914911,True
,True,True,0.99976224,0.00023767196,True
,True,True,0.99651694,0.0034890173,True
,True,True,0.99997795,2.193475e-05,True
,True,True,0.99997354,2.63456e-05,True
,True,True,0.99473214,0.0052816626,True
,True,True,0.99704593,0.002958318,True
,True,True,0.9653558,0.035258405,True
,True,True,0.99973255,0.00026736257,True
,True,True,0.9853398,0.014768581,True
,True,True,0.99982363,0.00017626646,True
,True,True,0.9822389,0.017920611,True
,True,True,0.99820745,0.0017940392,True
,True,True,0.99902856,0.0009717893,True
,True,True,0.99979883,0.00020106668,True
,True,True,0.99986684,0.00013304641,True
,True,True,0.99274784,0.0072784615,True
,True,True,0.9981926,0.0018089075,True
,True,True,0.9980817,0.0019200387,True
,True,True,0.9990125,0.0009878983,True
,True,True,0.99470806,0.005305871,True
,True,True,0.99969566,0.00030426838,True
,True,True,0.99996746,3.2425454e-05,True
,True,True,0.9749985,0.02531925,True
,True,True,0.9852732,0.014836213,True
,False,True,0.9837383,4.1189365,False
,True,True,0.9694287,0.031048208,True
,True,True,0.99495065,0.005062019,True
,True,True,0.9999176,8.225779e-05,True
,True,True,0.997529,0.0024739683,True
,True,True,0.96229166,0.03843757,True
,True,True,0.9975419,0.0024610022,True
,True,True,0.9996886,0.0003113039,True
,True,True,0.9163877,0.08731564,True
,True,True,0.9997801,0.00021978648,True
,True,True,0.9992036,0.0007965756,True
,True,True,0.99878925,0.0012113634,True
,True,True,0.99934953,0.00065055786,True
,True,True,0.9996356,0.00036436997,True
,True,True,0.99951637,0.00048362982,True
,True,True,0.9637079,0.03696689,True
,True,True,0.99529254,0.004718451,True
,True,True,0.99957687,0.00042310366,True
,True,True,0.8811303,0.12654965,True
,True,True,0.99980646,0.00019343579,True
,True,True,0.9999095,9.036472e-05,True
,True,True,0.9999324,6.7474735e-05,True
,True,True,0.99807334,0.0019283995,True
,True,True,0.9945879,0.00542668,True
,True,True,0.9983192,0.001682086,True
,True,True,0.9995691,0.00043085558,True
,True,True,0.99738663,0.002616667,True
,True,True,0.9998698,0.00013006579,True
,True,True,0.9995196,0.0004804096,True
,True,True,0.9999944,5.4836423e-06,True
,True,True,0.9999838,1.6093383e-05,True
,True,True,0.90987945,0.09444303,True
,True,True,0.9780341,0.022210643,True
,True,True,0.99768984,0.0023127098,True
,True,True,0.9915849,0.00845059,True
,True,True,0.9989936,0.0010068119,True
,True,True,0.9754759,0.024829695,True
,True,True,0.9997743,0.00022562903,True
,True,True,0.9998148,0.00018508955,True
,True,True,0.9964707,0.0035354332,True
,True,True,0.9930744,0.006949556,True
,True,True,0.99618137,0.003825821,True
,True,True,0.98728347,0.012797958,True
,True,True,0.98945516,0.010600707,True
,True,True,0.9999274,7.2481875e-05,True
,True,True,0.9673582,0.033186335,True
,True,True,0.9984717,0.0015293724,True
,True,True,0.99998796,1.1921e-05,True
,True,True,0.9999809,1.8954457e-05,True
,True,True,0.9956577,0.004351653,True
,True,True,0.9993461,0.00065401715,True
,True,True,0.9987577,0.0012429329,True
,True,True,0.99814856,0.0018530361,True
,True,True,0.83059645,0.18561108,True
,True,True,0.9999907,9.179157e-06,True
,True,True,0.99948835,0.0005116579,True
,True,True,0.96303415,0.03766628,True
,True,True,0.99966323,0.0003367037,True
,True,True,0.99918383,0.0008163803,True
,True,True,0.913314,0.09067542,True
,True,True,0.9999515,4.8400143e-05,True
,True,True,0.99970526,0.00029466918,True
,True,True,0.9960276,0.0039802026,True
,True,True,0.9958604,0.0041480744,True
,True,True,0.99901485,0.0009855118,True
,True,True,0.9999913,8.583106e-06,True
,False,True,0.53728557,0.770645,False
,False,True,0.9699378,3.5044835,False
,True,True,0.99748224,0.0025208152,True
,True,True,0.9680535,0.032467782,True
,True,True,0.7653708,0.26739472,True
,True,True,0.98228997,0.017868608,True
,True,True,0.7612697,0.27276745,True
,True,True,0.9930086,0.0070158206,True
,True,True,0.99998426,1.5616539e-05,True
,True,True,0.99950886,0.00049114367,True
,True,True,0.9998635,0.00013638473,True
,True,True,0.9994405,0.0005595461,True
,True,True,0.9982014,0.0018001298,True
,True,True,0.99999976,1.192093e-07,True
,True,True,0.99976987,0.00023004078,True
,True,True,0.99443406,0.005581369,True
,False,True,0.8589402,1.9585705,False
,True,True,0.9999323,6.759395e-05,True
,True,True,0.99987483,0.00012505836,True
,True,True,0.9981687,0.0018328525,True
,True,True,0.99975735,0.00024256071,True
,True,True,0.9998072,0.00019272038,True
,True,True,0.9999324,6.7474735e-05,True
,True,True,0.9996853,0.00031464282,True
,True,True,0.9900031,0.010047075,True
,True,True,0.99665487,0.0033506197,True
,True,True,0.8435629,0.17012067,True
,True,True,0.99999654,3.3378658e-06,True
,True,True,0.9999815,1.83584e-05,True
,True,True,0.99385947,0.006159341,True
,True,True,1.0,-0.0,True
,True,True,0.999902,9.7875614e-05,True
,True,True,0.9998822,0.00011766649,True
